chromosome,name,start,end
10,S10_149090054,9396823,9421378
10,S10_149921776,9421378,9441003
1,S1_222473,0,0
1,S1_237571,0,25411
1,S1_1966871,25411,55864
1,S1_2096518,55864,68427
1,S1_2304094,68427,75951
1,S1_2307071,75951,91066
1,S1_2430607,91066,106184
1,S1_2470394,106184,113733
1,S1_2540555,113733,128788
1,S1_2754481,128788,143782
1,S1_2792934,143782,158773
1,S1_2794299,158773,166283
1,S1_2803233,166283,197163
1,S1_2957209,197163,250858
1,S1_3079599,250858,288935
1,S1_3179209,288935,304197
1,S1_3197312,304197,311788
1,S1_3199494,311788,319379
1,S1_3200270,319379,334946
1,S1_3278670,334946,350513
1,S1_3286071,350513,366213
1,S1_3355474,366213,381912
1,S1_3365984,381912,397451
1,S1_3407100,397451,412992
1,S1_3409255,412992,412996
1,S1_3409322,412996,461115
1,S1_3439801,461115,517170
1,S1_3468972,517170,540924
1,S1_3649399,540924,556742
1,S1_3667222,556742,560656
1,S1_3699813,560656,568472
1,S1_3699881,568472,580243
1,S1_3703196,580243,596060
1,S1_3703601,596060,606666
1,S1_3737337,606666,611966
1,S1_3741642,611966,617247
1,S1_3742033,617247,627813
1,S1_4042930,627813,643694
1,S1_4057959,643694,675464
1,S1_4247435,675464,699283
1,S1_4247531,699283,722641
1,S1_4446829,722641,745999
1,S1_4451051,745999,749811
1,S1_4453369,749811,762522
1,S1_4544806,762522,773965
1,S1_4557272,773965,780321
1,S1_4598303,780321,787970
1,S1_4600337,787970,795637
1,S1_4601740,795637,803290
1,S1_4608221,803290,817565
1,S1_4723824,817565,833256
1,S1_4724596,833256,846077
1,S1_4862205,846077,853664
1,S1_4862596,853664,853669
1,S1_4863059,853669,861471
1,S1_4863339,861471,876999
1,S1_4981734,876999,892377
1,S1_4982140,892377,900029
1,S1_4995607,900029,900034
1,S1_4996501,900034,903716
1,S1_5002524,903716,918496
1,S1_5006941,918496,929601
1,S1_5010705,929601,929607
1,S1_5013853,929607,944746
1,S1_5045536,944746,975182
1,S1_5055522,975182,990490
1,S1_5056697,990490,1005658
1,S1_5087216,1005658,1028423
1,S1_5088833,1028423,1043687
1,S1_5089109,1043687,1051349
1,S1_5091849,1051349,1082432
1,S1_5342442,1082432,1152446
1,S1_5435296,1152446,1191380
1,S1_5518223,1191380,1195291
1,S1_5518339,1195291,1203084
1,S1_5532588,1203084,1206969
1,S1_5534351,1206969,1216820
1,S1_5534904,1216820,1236539
1,S1_5542479,1236539,1265715
1,S1_5629302,1265715,1285024
1,S1_5636414,1285024,1292709
1,S1_5639335,1292709,1300394
1,S1_5738775,1300394,1300398
1,S1_5741532,1300398,1323722
1,S1_6023697,1323722,1349667
1,S1_6078052,1349667,1354904
1,S1_6085204,1354904,1360121
1,S1_6163740,1360121,1370433
1,S1_6412373,1370433,1389685
1,S1_6415450,1389685,1420177
1,S1_6433708,1420177,1454065
1,S1_6534327,1454065,1471445
1,S1_6534767,1471445,1476322
1,S1_6536970,1476322,1481187
1,S1_6546931,1481187,1490899
1,S1_6547247,1490899,1578897
1,S1_6797003,1578897,1659616
1,S1_6797226,1659616,1659620
1,S1_6797302,1659620,1669504
1,S1_6809063,1669504,1679387
1,S1_6809210,1679387,1702210
1,S1_6923719,1702210,1755730
1,S1_7072648,1755730,1801731
1,S1_7091343,1801731,1817034
1,S1_7162498,1817034,1817036
1,S1_7356465,1817036,1824678
1,S1_7391440,1824678,1839907
1,S1_7395105,1839907,1862666
1,S1_7397142,1862666,1877836
1,S1_7397669,1877836,1885235
1,S1_7400764,1885235,1895123
1,S1_7401142,1895123,1900107
1,S1_7401416,1900107,1905108
1,S1_7402843,1905108,1907616
1,S1_7406877,1907616,1907621
1,S1_7489950,1907621,1946158
1,S1_7569395,1946158,1984696
1,S1_7569563,1984696,1984700
1,S1_7860796,1984700,1984704
1,S1_7949965,1984704,1984709
1,S1_7964741,1984709,2013999
1,S1_7999126,2013999,2076237
1,S1_8101185,2076237,2109189
1,S1_8101544,2109189,2124563
1,S1_8137496,2124563,2147560
1,S1_8447991,2147560,2155187
1,S1_8451604,2155187,2162851
1,S1_8451990,2162851,2186016
1,S1_8558415,2186016,2209371
1,S1_8559379,2209371,2217226
1,S1_8628463,2217226,2225055
1,S1_8633984,2225055,2248452
1,S1_8883362,2248452,2287117
1,S1_8944261,2287117,2310216
1,S1_8945297,2310216,2313993
1,S1_8945781,2313993,2321525
1,S1_8972453,2321525,2330262
1,S1_8980405,2330262,2345182
1,S1_9058572,2345182,2387629
1,S1_9191388,2387629,2425100
1,S1_9191928,2425100,2440190
1,S1_9310375,2440190,2470707
1,S1_9355159,2470707,2491098
1,S1_9355269,2491098,2521682
1,S1_9432017,2521682,2571554
1,S1_9500033,2571554,2594693
1,S1_9524942,2594693,2598549
1,S1_9664703,2598549,2598558
1,S1_9665071,2598558,2630056
1,S1_9958269,2630056,2661557
1,S1_10033422,2661557,2701109
1,S1_10511337,2701109,2740659
1,S1_10534271,2740659,2740663
1,S1_10545248,2740663,2756625
1,S1_10584069,2756625,2776579
1,S1_10665964,2776579,2784545
1,S1_10679795,2784545,2788521
1,S1_10681092,2788521,2788525
1,S1_10693824,2788525,2804514
1,S1_10821202,2804514,2844236
1,S1_10899954,2844236,2875829
1,S1_10971139,2875829,2891552
1,S1_10974922,2891552,2907305
1,S1_10996767,2907305,2920526
1,S1_11170641,2920526,2931183
1,S1_11174864,2931183,2957566
1,S1_11475659,2957566,2978625
1,S1_11476285,2978625,2986494
1,S1_11526000,2986494,2994362
1,S1_12108391,2994362,2998321
1,S1_12108465,2998321,3006259
1,S1_12165662,3006259,3010241
1,S1_12171782,3010241,3034271
1,S1_12177428,3034271,3066228
1,S1_12309403,3066228,3074159
1,S1_12312300,3074159,3084769
1,S1_12347793,3084769,3111368
1,S1_12357452,3111368,3127362
1,S1_12361483,3127362,3148643
1,S1_12397285,3148643,3169924
1,S1_12482267,3169924,3181693
1,S1_12499713,3181693,3197364
1,S1_12513729,3197364,3209123
1,S1_12521832,3209123,3216978
1,S1_12596593,3216978,3216978
1,S1_12661273,3216978,3216981
1,S1_12816801,3216981,3264735
1,S1_12853902,3264735,3312489
1,S1_12875268,3312489,3312494
1,S1_12875381,3312494,3328531
1,S1_12944292,3328531,3352571
1,S1_13358714,3352571,3360577
1,S1_14104208,3360577,3360581
1,S1_14105114,3360581,3376465
1,S1_14164177,3376465,3392352
1,S1_14165676,3392352,3408181
1,S1_15067722,3408181,3424008
1,S1_15069311,3424008,3427928
1,S1_15070508,3427928,3435769
1,S1_15072134,3435769,3447610
1,S1_15156433,3447610,3471500
1,S1_15176970,3471500,3487473
1,S1_16122861,3487473,3491511
1,S1_16177502,3491511,3499556
1,S1_16178827,3499556,3503566
1,S1_16350449,3503566,3503566
1,S1_16375251,3503566,3503568
1,S1_16437930,3503568,3503575
1,S1_16450696,3503575,3535944
1,S1_16469061,3535944,3568311
1,S1_16494917,3568311,3584507
1,S1_16580879,3584507,3600704
1,S1_16580968,3600704,3600708
1,S1_16581235,3600708,3606046
1,S1_16597938,3606046,3616685
1,S1_16604915,3616685,3627260
1,S1_16779215,3627260,3632535
1,S1_16793911,3632535,3640440
1,S1_16797219,3640440,3656456
1,S1_16802074,3656456,3672664
1,S1_16824738,3672664,3680760
1,S1_16825070,3680760,3680762
1,S1_16948633,3680762,3680762
1,S1_16950843,3680762,3688626
1,S1_17086305,3688626,3696493
1,S1_17086820,3696493,3720333
1,S1_17323911,3720333,3744174
1,S1_17463432,3744174,3748142
1,S1_17492537,3748142,3756081
1,S1_17494133,3756081,3780242
1,S1_17625343,3780242,3810444
1,S1_17655683,3810444,3830389
1,S1_17669819,3830389,3840323
1,S1_17672811,3840323,3840330
1,S1_17673024,3840330,3840335
1,S1_17695501,3840335,3897140
1,S1_17783959,3897140,3953944
1,S1_17832240,3953944,3953949
1,S1_17843007,3953949,3953953
1,S1_17843891,3953953,3953957
1,S1_17844694,3953957,3969550
1,S1_17886317,3969550,4000537
1,S1_17959641,4000537,4015936
1,S1_18643546,4015936,4018470
1,S1_18697284,4018470,4023540
1,S1_18697907,4023540,4028624
1,S1_18835697,4028624,4031170
1,S1_18835824,4031170,4031172
1,S1_18836250,4031172,4046627
1,S1_18986482,4046627,4062081
1,S1_18986856,4062081,4093534
1,S1_19071845,4093534,4124986
1,S1_19099653,4124986,4124990
1,S1_19101655,4124990,4140707
1,S1_19234636,4140707,4164252
1,S1_19476375,4164252,4179900
1,S1_19521191,4179900,4187718
1,S1_19634664,4187718,4191596
1,S1_19635013,4191596,4199341
1,S1_19637369,4199341,4205816
1,S1_19667075,4205816,4211023
1,S1_19678715,4211023,4216210
1,S1_19944329,4216210,4222626
1,S1_19948579,4222626,4230299
1,S1_20096396,4230299,4238003
1,S1_20096952,4238003,4245725
1,S1_20283472,4245725,4257370
1,S1_20529419,4257370,4265151
1,S1_21602094,4265151,4272921
1,S1_21692099,4272921,4288396
1,S1_21699513,4288396,4319023
1,S1_21722462,4319023,4345785
1,S1_21990846,4345785,4353488
1,S1_22068956,4353488,4357351
1,S1_22384653,4357351,4372773
1,S1_22439334,4372773,4388195
1,S1_22439431,4388195,4388200
1,S1_22502231,4388200,4395852
1,S1_22634838,4395852,4418758
1,S1_22638718,4418758,4434020
1,S1_23054680,4434020,4441661
1,S1_23054862,4441661,4472494
1,S1_23194769,4472494,4519070
1,S1_23424075,4519070,4542448
1,S1_23564478,4542448,4550353
1,S1_23566233,4550353,4566183
1,S1_23566664,4566183,4582074
1,S1_23618157,4582074,4598164
1,S1_23733313,4598164,4618553
1,S1_24190522,4618553,4634862
1,S1_24191706,4634862,4638911
1,S1_24208009,4638911,4646919
1,S1_24226046,4646919,4671097
1,S1_24297757,4671097,4703602
1,S1_24677075,4703602,4719938
1,S1_24678807,4719938,4736297
1,S1_24739921,4736297,4752656
1,S1_24740028,4752656,4768962
1,S1_24786339,4768962,4785268
1,S1_25104647,4785268,4793444
1,S1_25153198,4793444,4801619
1,S1_25415160,4801619,4818005
1,S1_25449771,4818005,4837084
1,S1_25449982,4837084,4845175
1,S1_25706143,4845175,4850574
1,S1_26694335,4850574,4867066
1,S1_26819884,4867066,4883557
1,S1_26819994,4883557,4883562
1,S1_26820060,4883562,4883566
1,S1_26827287,4883566,4891825
1,S1_26908039,4891825,4904172
1,S1_26912154,4904172,4915066
1,S1_27116540,4915066,4924585
1,S1_27119419,4924585,4938149
1,S1_27126831,4938149,4948999
1,S1_27128123,4948999,4957086
1,S1_27141078,4957086,4989283
1,S1_27173419,4989283,5013399
1,S1_27173937,5013399,5013403
1,S1_27174620,5013403,5025291
1,S1_27183867,5025291,5049097
1,S1_27303546,5049097,5065026
1,S1_27394693,5065026,5073064
1,S1_27395472,5073064,5085135
1,S1_27639496,5085135,5101145
1,S1_27777501,5101145,5109114
1,S1_27982375,5109114,5119584
1,S1_28862366,5119584,5135240
1,S1_28961422,5135240,5140432
1,S1_29033972,5140432,5163758
1,S1_29082673,5163758,5194718
1,S1_29153110,5194718,5202357
1,S1_29399963,5202357,5210019
1,S1_29519017,5210019,5225410
1,S1_29521818,5225410,5256873
1,S1_29543320,5256873,5284601
1,S1_29550239,5284601,5292568
1,S1_29551519,5292568,5312263
1,S1_29937371,5312263,5352101
1,S1_30261041,5352101,5376219
1,S1_30263575,5376219,5392468
1,S1_30286181,5392468,5411436
1,S1_30299868,5411436,5416864
1,S1_30571356,5416864,5422265
1,S1_30612622,5422265,5424962
1,S1_30683647,5424962,5440822
1,S1_31535404,5440822,5456682
1,S1_31535892,5456682,5464598
1,S1_31723361,5464598,5472514
1,S1_31741542,5472514,5472519
1,S1_31744281,5472519,5496593
1,S1_31767642,5496593,5553853
1,S1_31848769,5553853,5599643
1,S1_32053799,5599643,5624867
1,S1_32054015,5624867,5637492
1,S1_32228802,5637492,5654291
1,S1_32308604,5654291,5671091
1,S1_32765319,5671091,5679388
1,S1_32836827,5679388,5695901
1,S1_33122622,5695901,5712346
1,S1_33124016,5712346,5720577
1,S1_33216247,5720577,5720581
1,S1_33216373,5720581,5737131
1,S1_33270194,5737131,5753680
1,S1_33676915,5753680,5757809
1,S1_33733692,5757809,5790560
1,S1_33882311,5790560,5827443
1,S1_34400632,5827443,5835704
1,S1_34528527,5835704,5844057
1,S1_34595381,5844057,5869015
1,S1_34960617,5869015,5910457
1,S1_35217574,5910457,5935294
1,S1_35936860,5935294,5939509
1,S1_35969442,5939509,5947908
1,S1_36219679,5947908,5956279
1,S1_36220076,5956279,5964675
1,S1_36220808,5964675,5968890
1,S1_36220997,5968890,5981726
1,S1_36221245,5981726,6015667
1,S1_36351055,6015667,6036777
1,S1_36916694,6036777,6045036
1,S1_36973661,6045036,6061483
1,S1_37203165,6061483,6069674
1,S1_37312516,6069674,6094308
1,S1_38188693,6094308,6127099
1,S1_38248930,6127099,6135262
1,S1_38548781,6135262,6143399
1,S1_38550563,6143399,6159694
1,S1_38609777,6159694,6167857
1,S1_38610661,6167857,6176020
1,S1_38616698,6176020,6184182
1,S1_38787039,6184182,6186889
1,S1_38787290,6186889,6203273
1,S1_38869206,6203273,6216955
1,S1_38870244,6216955,6225202
1,S1_39112407,6225202,6236174
1,S1_39141098,6236174,6244346
1,S1_39145326,6244346,6266141
1,S1_39246138,6266141,6298556
1,S1_39930813,6298556,6314624
1,S1_40039680,6314624,6322607
1,S1_40094117,6322607,6338516
1,S1_40141625,6338516,6346446
1,S1_40176574,6346446,6350384
1,S1_40222785,6350384,6360913
1,S1_40242886,6360913,6372860
1,S1_40354927,6372860,6378218
1,S1_40424584,6378218,6402453
1,S1_40436805,6402453,6426687
1,S1_40882893,6426687,6434788
1,S1_41279100,6434788,6446862
1,S1_41280365,6446862,6454803
1,S1_41377537,6454803,6458771
1,S1_41428068,6458771,6466869
1,S1_41857235,6466869,6474966
1,S1_42162462,6474966,6483023
1,S1_42185376,6483023,6491079
1,S1_42290779,6491079,6495142
1,S1_42385401,6495142,6503240
1,S1_42521623,6503240,6507280
1,S1_42521716,6507280,6507284
1,S1_42776693,6507284,6530928
1,S1_42847386,6530928,6554573
1,S1_42867409,6554573,6557199
1,S1_42872970,6557199,6562436
1,S1_42923335,6562436,6567653
1,S1_42925390,6567653,6570258
1,S1_43058609,6570258,6577991
1,S1_43106713,6577991,6585723
1,S1_43112117,6585723,6593541
1,S1_43121591,6593541,6609235
1,S1_43128851,6609235,6621064
1,S1_43970099,6621064,6636911
1,S1_44329708,6636911,6656687
1,S1_44373499,6656687,6664570
1,S1_45118590,6664570,6680486
1,S1_45147767,6680486,6712471
1,S1_45365633,6712471,6752884
1,S1_45365697,6752884,6777229
1,S1_45403556,6777229,6785333
1,S1_45922273,6785333,6793432
1,S1_45938125,6793432,6793432
1,S1_45939810,6793432,6793432
1,S1_46411699,6793432,6797476
1,S1_46412653,6797476,6805544
1,S1_46412768,6805544,6833503
1,S1_46737453,6833503,6857441
1,S1_46841551,6857441,6857445
1,S1_46841852,6857445,6873311
1,S1_47321736,6873311,6889176
1,S1_47322194,6889176,6904867
1,S1_47324619,6904867,6923174
1,S1_48420043,6923174,6930996
1,S1_48537151,6930996,6943884
1,S1_48658401,6943884,6951571
1,S1_48658651,6951571,6967065
1,S1_48660637,6967065,6982559
1,S1_48999976,6982559,6998300
1,S1_49091657,6998300,7014042
1,S1_50027091,7014042,7022036
1,S1_50100218,7022036,7030030
1,S1_50423608,7030030,7032711
1,S1_50423727,7032711,7038076
1,S1_50628791,7038076,7043456
1,S1_50628954,7043456,7046153
1,S1_50863123,7046153,7048860
1,S1_50864281,7048860,7054270
1,S1_50951554,7054270,7067889
1,S1_51009516,7067889,7078806
1,S1_51323933,7078806,7137980
1,S1_52098970,7137980,7205588
1,S1_52195082,7205588,7255897
1,S1_52393729,7255897,7297772
1,S1_52399997,7297772,7297776
1,S1_52539302,7297776,7301862
1,S1_52563051,7301862,7310037
1,S1_52567808,7310037,7314132
1,S1_52605353,7314132,7318228
1,S1_52608884,7318228,7324372
1,S1_52609146,7324372,7328475
1,S1_52768054,7328475,7330532
1,S1_52925096,7330532,7355230
1,S1_53157221,7355230,7388211
1,S1_53162984,7388211,7396497
1,S1_55454791,7396497,7404825
1,S1_55501474,7404825,7413152
1,S1_56073281,7413152,7421535
1,S1_56078853,7421535,7429917
1,S1_56286982,7429917,7434159
1,S1_56303801,7434159,7442613
1,S1_56307167,7442613,7455081
1,S1_56562174,7455081,7463337
1,S1_56781550,7463337,7471568
1,S1_57248877,7471568,7479798
1,S1_58419282,7479798,7485402
1,S1_58458730,7485402,7493828
1,S1_58513503,7493828,7500831
1,S1_58564359,7500831,7509198
1,S1_58565241,7509198,7513387
1,S1_59960356,7513387,7521728
1,S1_60087096,7521728,7530070
1,S1_60088084,7530070,7532874
1,S1_60094565,7532874,7538495
1,S1_60095009,7538495,7544144
1,S1_60098320,7544144,7546977
1,S1_60130817,7546977,7551234
1,S1_60146795,7551234,7559775
1,S1_60149747,7559775,7564062
1,S1_60161367,7564062,7572630
1,S1_60218900,7572630,7581199
1,S1_61034382,7581199,7589889
1,S1_62560191,7589889,7602982
1,S1_62675699,7602982,7611762
1,S1_62675786,7611762,7616138
1,S1_64020086,7616138,7624784
1,S1_129955478,7624784,7633428
1,S1_130520415,7633428,7633428
1,S1_131818795,7633428,7633428
1,S1_132843474,7633428,7633428
1,S1_134230264,7633428,7633430
1,S1_147085663,7633430,7637750
1,S1_147353178,7637750,7646378
1,S1_147609255,7646378,7650691
1,S1_154318284,7650691,7659305
1,S1_154327193,7659305,7667919
1,S1_154507966,7667919,7670781
1,S1_154517060,7670781,7676507
1,S1_154517175,7676507,7682238
1,S1_154517271,7682238,7693718
1,S1_155004450,7693718,7702335
1,S1_155187633,7702335,7710919
1,S1_155190821,7710919,7719503
1,S1_160853800,7719503,7728057
1,S1_160856488,7728057,7736612
1,S1_161026695,7736612,7745166
1,S1_161035625,7745166,7753721
1,S1_161035935,7753721,7771019
1,S1_161308174,7771019,7796911
1,S1_161408469,7796911,7805513
1,S1_163272386,7805513,7822903
1,S1_163955213,7822903,7840287
1,S1_163956308,7840287,7840292
1,S1_165084098,7840292,7843271
1,S1_165135123,7843271,7849239
1,S1_165135307,7849239,7855235
1,S1_165136157,7855235,7858242
1,S1_166807118,7858242,7867085
1,S1_166863309,7867085,7875927
1,S1_168694850,7875927,7884661
1,S1_169984914,7884661,7893395
1,S1_170192435,7893395,7899151
1,S1_170310852,7899151,7907768
1,S1_170472791,7907768,7910632
1,S1_170476432,7910632,7927810
1,S1_170534442,7927810,7944989
1,S1_170717395,7944989,7953488
1,S1_170826799,7953488,7970455
1,S1_170847695,7970455,7978927
1,S1_171234065,7978927,7978931
1,S1_171281281,7978931,7987399
1,S1_171490146,7987399,7995866
1,S1_172283264,7995866,8004291
1,S1_172815351,8004291,8012715
1,S1_172818349,8012715,8015548
1,S1_172819971,8015548,8021197
1,S1_172821782,8021197,8026817
1,S1_172875518,8026817,8029622
1,S1_173238086,8029622,8033793
1,S1_173317508,8033793,8042107
1,S1_173681548,8042107,8050395
1,S1_173752066,8050395,8058707
1,S1_173845818,8058707,8062877
1,S1_173847295,8062877,8062884
1,S1_173871050,8062884,8087934
1,S1_173996205,8087934,8138212
1,S1_179829609,8138212,8163446
1,S1_179829712,8163446,8180737
1,S1_179964522,8180737,8206863
1,S1_179988573,8206863,8215699
1,S1_181870988,8215699,8215699
1,S1_191587610,8215699,8215699
1,S1_191852681,8215699,8215699
1,S1_193317360,8215699,8215699
1,S1_193455642,8215699,8215699
1,S1_195491540,8215699,8215699
1,S1_195557985,8215699,8215699
1,S1_195561614,8215699,8215699
1,S1_195721083,8215699,8215699
1,S1_201739599,8215699,8218617
1,S1_201739917,8218617,8224449
1,S1_201872803,8224449,8230274
1,S1_201957920,8230274,8233186
1,S1_201994741,8233186,8241890
1,S1_202154997,8241890,8250593
1,S1_202169768,8250593,8254987
1,S1_202297893,8254987,8263799
1,S1_202298028,8263799,8277037
1,S1_202919534,8277037,8285855
1,S1_202921201,8285855,8329803
1,S1_203590102,8329803,8399895
1,S1_204757929,8399895,8434743
1,S1_204801631,8434743,8443446
1,S1_204866008,8443446,8461098
1,S1_206062036,8461098,8478749
1,S1_206075437,8478749,8496893
1,S1_206123508,8496893,8515036
1,S1_206123686,8515036,8515040
1,S1_206791788,8515040,8539491
1,S1_206876051,8539491,8575949
1,S1_207028544,8575949,8587960
1,S1_207036226,8587960,8587964
1,S1_207036829,8587964,8601822
1,S1_207048215,8601822,8629568
1,S1_207055334,8629568,8643462
1,S1_207055922,8643462,8643467
1,S1_207056453,8643467,8643471
1,S1_207369580,8643471,8646368
1,S1_207371863,8646368,8652153
1,S1_207388013,8652153,8662773
1,S1_207390650,8662773,8675090
1,S1_207600263,8675090,8684221
1,S1_207639798,8684221,8693320
1,S1_207689016,8693320,8697876
1,S1_207726419,8697876,8697880
1,S1_207902597,8697880,8716129
1,S1_208097421,8716129,8734378
1,S1_208168754,8734378,8752559
1,S1_208275642,8752559,8779856
1,S1_208315860,8779856,8788975
1,S1_208315931,8788975,8788977
1,S1_208529961,8788977,8795065
1,S1_208734212,8795065,8804193
1,S1_208827546,8804193,8854936
1,S1_209124442,8854936,8905688
1,S1_209231201,8905688,8911790
1,S1_209234073,8911790,8917904
1,S1_210484713,8917904,8930182
1,S1_210485420,8930182,8948650
1,S1_211199881,8948650,8957905
1,S1_211269722,8957905,8957909
1,S1_211277568,8957909,8976360
1,S1_211325112,8976360,9003891
1,S1_211331369,9003891,9012976
1,S1_211538852,9012976,9022109
1,S1_211617500,9022109,9031242
1,S1_213095772,9031242,9040393
1,S1_213130336,9040393,9054094
1,S1_213157695,9054094,9063220
1,S1_213158336,9063220,9077020
1,S1_213230626,9077020,9095506
1,S1_213232490,9095506,9114106
1,S1_213349839,9114106,9123449
1,S1_213360635,9123449,9142282
1,S1_213537822,9142282,9161115
1,S1_213895904,9161115,9170627
1,S1_213918621,9170627,9189536
1,S1_214114034,9189536,9198940
1,S1_214152618,9198940,9201959
1,S1_214154244,9201959,9211019
1,S1_214308373,9211019,9217065
1,S1_214725260,9217065,9226232
1,S1_214780092,9226232,9235399
1,S1_214979894,9235399,9235403
1,S1_214992868,9235403,9235408
1,S1_215330719,9235408,9253959
1,S1_215330882,9253959,9272511
1,S1_215334073,9272511,9275648
1,S1_215985697,9275648,9285093
1,S1_216164093,9285093,9291405
1,S1_217023231,9291405,9300761
1,S1_217132125,9300761,9310117
1,S1_217212744,9310117,9314823
1,S1_217252064,9314823,9342684
1,S1_217348657,9342684,9365844
1,S1_217452202,9365844,9365846
1,S1_217520862,9365846,9379662
1,S1_217875175,9379662,9406987
1,S1_217897414,9406987,9420500
1,S1_218222416,9420500,9429542
1,S1_219190720,9429542,9447631
1,S1_219371064,9447631,9456685
1,S1_220317379,9456685,9465624
1,S1_220365504,9465624,9474562
1,S1_224378677,9474562,9474565
1,S1_224420569,9474565,9474565
1,S1_224445408,9474565,9474565
1,S1_231727818,9474565,9474565
1,S1_231853070,9474565,9474565
1,S1_232529484,9474565,9474565
1,S1_239440616,9474565,9474565
1,S1_239509522,9474565,9474565
1,S1_241222380,9474565,9474565
1,S1_241268707,9474565,9474565
1,S1_244158122,9474565,9474565
1,S1_244469265,9474565,9474567
1,S1_246220124,9474567,9479070
1,S1_246354510,9479070,9488104
1,S1_246354591,9488104,9492639
1,S1_246481613,9492639,9497131
1,S1_246489171,9497131,9506101
1,S1_246540318,9506101,9510583
1,S1_246663778,9510583,9519507
1,S1_248615699,9519507,9528431
1,S1_248695726,9528431,9537624
1,S1_248735138,9537624,9556111
1,S1_248735475,9556111,9565410
1,S1_248744040,9565410,9574528
1,S1_248753348,9574528,9583645
1,S1_249091204,9583645,9631474
1,S1_250188601,9631474,9682530
1,S1_250190096,9682530,9689004
1,S1_250310354,9689004,9695512
1,S1_250310568,9695512,9698776
1,S1_250330240,9698776,9703646
1,S1_250408185,9703646,9713350
1,S1_250863091,9713350,9718188
1,S1_250896157,9718188,9737238
1,S1_250906453,9737238,9756287
1,S1_250923454,9756287,9765788
1,S1_251041531,9765788,9775288
1,S1_251113866,9775288,9780054
1,S1_251135277,9780054,9789576
1,S1_251382111,9789576,9818103
1,S1_251711248,9818103,9846596
1,S1_251712062,9846596,9856138
1,S1_251818045,9856138,9865809
1,S1_252150796,9865809,9880233
1,S1_252321503,9880233,9899336
1,S1_252632507,9899336,9918443
1,S1_253133757,9918443,9928016
1,S1_253160466,9928016,9960260
1,S1_253277833,9960260,9998862
1,S1_253300657,9998862,10024255
1,S1_253315303,10024255,10048067
1,S1_253375187,10048067,10076073
1,S1_253510272,10076073,10117522
1,S1_253609895,10117522,10144988
1,S1_253716940,10144988,10154237
1,S1_253948991,10154237,10163336
1,S1_254171702,10163336,10190709
1,S1_254248466,10190709,10227135
1,S1_254253126,10227135,10245284
1,S1_254890060,10245284,10254291
1,S1_255084766,10254291,10272075
1,S1_255154167,10272075,10298368
1,S1_255702081,10298368,10315882
1,S1_255712060,10315882,10315886
1,S1_256467354,10315886,10320236
1,S1_256482887,10320236,10355403
1,S1_256661073,10355403,10386225
1,S1_256668596,10386225,10403860
1,S1_256692904,10403860,10421495
1,S1_256692986,10421495,10425954
1,S1_257487059,10425954,10434892
1,S1_257736340,10434892,10475721
1,S1_258046337,10475721,10516570
1,S1_258046870,10516570,10525540
1,S1_258047828,10525540,10534437
1,S1_258094120,10534437,10543279
1,S1_258353232,10543279,10550581
1,S1_258364509,10550581,10556352
1,S1_258387379,10556352,10562115
1,S1_258387720,10562115,10564998
1,S1_258388681,10564998,10582441
1,S1_258427548,10582441,10599883
1,S1_258448583,10599883,10604270
1,S1_258449544,10604270,10613052
1,S1_258604540,10613052,10621886
1,S1_258651412,10621886,10630732
1,S1_258673741,10630732,10640926
1,S1_258691208,10640926,10649607
1,S1_258796077,10649607,10652506
1,S1_258883516,10652506,10670049
1,S1_258929373,10670049,10696283
1,S1_259778476,10696283,10709320
1,S1_259815966,10709320,10717978
1,S1_259823426,10717978,10722294
1,S1_259947998,10722294,10739241
1,S1_260135345,10739241,10756188
1,S1_260771289,10756188,10764570
1,S1_260927854,10764570,10772953
1,S1_261412168,10772953,10781308
1,S1_261570342,10781308,10797989
1,S1_261624520,10797989,10806319
1,S1_262513988,10806319,10814715
1,S1_262545818,10814715,10823112
1,S1_263445550,10823112,10831509
1,S1_263603496,10831509,10839905
1,S1_263609084,10839905,10848261
1,S1_263733314,10848261,10862244
1,S1_264200623,10862244,10870670
1,S1_264265880,10870670,10889909
1,S1_264498237,10889909,10906354
1,S1_264802336,10906354,10906359
1,S1_264852130,10906359,10922801
1,S1_264954577,10922801,10939242
1,S1_264962321,10939242,10964283
1,S1_265592996,10964283,10989323
1,S1_265680816,10989323,10992098
1,S1_265751805,10992098,10997639
1,S1_265891681,10997639,11008698
1,S1_266162889,11008698,11019745
1,S1_266314086,11019745,11030733
1,S1_266913576,11030733,11038966
1,S1_267418750,11038966,11047089
1,S1_267444155,11047089,11055212
1,S1_267783940,11055212,11057936
1,S1_267804979,11057936,11063364
1,S1_267856066,11063364,11068765
1,S1_267856289,11068765,11071462
1,S1_267867865,11071462,11079383
1,S1_268957740,11079383,11095154
1,S1_269023591,11095154,11103009
1,S1_269307096,11103009,11110815
1,S1_269326706,11110815,11118622
1,S1_269521443,11118622,11118626
1,S1_269642142,11118626,11118631
1,S1_269926059,11118631,11134058
1,S1_270417893,11134058,11157075
1,S1_270703053,11157075,11187360
1,S1_270982097,11187360,11210055
1,S1_270983183,11210055,11217617
1,S1_270990044,11217617,11225180
1,S1_271027190,11225180,11227691
1,S1_271107033,11227691,11235240
1,S1_271122548,11235240,11240283
1,S1_271315435,11240283,11247862
1,S1_271321684,11247862,11277999
1,S1_272337167,11277999,11315570
